#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_50_length_23322_cov_37.918603,21368,22387,+,csuE,1-1020/1020,===============,0/0,100,96.18,vfdb,WP_001022730,(csuE) Csu pilus tip adhesin CsuE [Csu fimbriae (VF0461) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_7_length_124975_cov_53.907968,11324,12040,+,bfmR,1-717/717,===============,0/0,100,98.47,vfdb,WP_000076440,(bfmR) biofilm-controlling response regulator [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_7_length_124975_cov_53.907968,12073,13722,+,bfmS,1-1650/1650,===============,0/0,100,98.3,vfdb,WP_000472465,(bfmS) signal transduction histidine kinase [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_8_length_108926_cov_56.399241,36481,36905,-,pilE,2-426/426,===============,0/0,99.77,92.94,vfdb,WP_000788342,(pilE) type IV pilin protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_8_length_108926_cov_56.399241,36903,37385,-,ACICU_RS16840,1-483/483,===============,0/0,100,93.38,vfdb,WP_001046420,(ACICU_RS16840) prepilin-type N-terminal cleavage/methylation domain-containing protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_8_length_108926_cov_56.399241,37398,41252,-,pilY1,1-3855/3855,===============,0/0,100,99.07,vfdb,WP_000768964,(pilY1) VWA domain-containing protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_8_length_108926_cov_56.399241,41264,42082,-,pilX,1-819/819,===============,0/0,100,98.78,vfdb,WP_000149377,(pilX) hypothetical protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_8_length_108926_cov_56.399241,42079,43080,-,pilW,1-1002/1002,===============,0/0,100,99.3,vfdb,WP_000079192,(pilW) PilW family protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_8_length_108926_cov_56.399241,43081,43641,-,pilV,1-561/561,===============,0/0,100,99.64,vfdb,WP_002194578,(pilV) type IV pilus modification protein PilV [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_8_length_108926_cov_56.399241,43635,44108,-,fimU,1-474/474,===============,0/0,100,98.94,vfdb,WP_001214067,(fimU) GspH/FimT family pseudopilin [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_8_length_108926_cov_56.399241,53406,53843,-,pilA,1-438/438,===============,0/0,100,99.54,vfdb,WP_000993715,(pilA) pilin [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_8_length_108926_cov_56.399241,66638,68803,-,pilQ,1-2166/2166,===============,0/0,100,98.43,vfdb,WP_001017033,(pilQ) type IV pilus secretin PilQ [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_8_length_108926_cov_56.399241,68866,69393,-,pilP,1-528/528,===============,0/0,100,98.48,vfdb,WP_000695065,(pilP) pilus assembly protein PilP [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_8_length_108926_cov_56.399241,69404,70144,-,pilO,1-741/741,===============,0/0,100,99.19,vfdb,WP_000076098,(pilO) type 4a pilus biogenesis protein PilO [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_8_length_108926_cov_56.399241,70141,70782,-,pilN,1-642/642,===============,0/0,100,98.75,vfdb,WP_000201227,(pilN) PilN domain-containing protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770804.fasta,NODE_8_length_108926_cov_56.399241,70782,71840,-,pilM,1-1059/1059,===============,0/0,100,99.06,vfdb,WP_004644147,(pilM) pilus assembly protein PilM [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
