#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_49_length_22690_cov_22.885919,9654,10487,+,csuC,1-834/834,===============,0/0,100,100,vfdb,WP_001988023,(csuC) Csu pilus chaperone protein CsuC  [Csu fimbriae (VF0461) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_49_length_22690_cov_22.885919,10484,12982,+,csuD,1-2499/2499,===============,0/0,100,100,vfdb,WP_000603301,(csuD) Csu pilus usher protein CsuD [Csu fimbriae (VF0461) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_49_length_22690_cov_22.885919,12979,13998,+,csuE,1-1020/1020,===============,0/0,100,99.8,vfdb,WP_001022730,(csuE) Csu pilus tip adhesin CsuE [Csu fimbriae (VF0461) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_4_length_146528_cov_29.156427,67878,69326,-,adeH,1-1449/1449,===============,0/0,100,100,vfdb,WP_000633124,(adeH) outer membrane protein [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_4_length_146528_cov_29.156427,69339,72518,-,adeG,1-3180/3180,===============,0/0,100,100,vfdb,WP_001027056,(adeG) cation/multidrug efflux pump [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_4_length_146528_cov_29.156427,72525,73745,-,adeF,1-1221/1221,===============,0/0,100,100,vfdb,WP_000010636,(adeF) membrane-fusion protein [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_4_length_146528_cov_29.156427,86342,88099,+,gspE2,1-1758/1758,===============,0/0,100,100,vfdb,WP_001020922,(gspE2) putative secretion pathway ATPase [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_4_length_146528_cov_29.156427,118407,119546,+,gspL,1-1140/1140,===============,0/0,100,100,vfdb,WP_001989189,(gspL) general secretion pathway protein L [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_4_length_146528_cov_29.156427,119546,120025,+,gspM,1-480/480,===============,0/0,100,100,vfdb,WP_000783000,(gspM) general secretion pathway protein M [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_5_length_140075_cov_33.370609,18406,19122,+,bfmR,1-717/717,===============,0/0,100,100,vfdb,WP_000076440,(bfmR) biofilm-controlling response regulator [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_5_length_140075_cov_33.370609,19155,20804,+,bfmS,1-1650/1650,===============,0/0,100,100,vfdb,WP_000472465,(bfmS) signal transduction histidine kinase [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_6_length_119765_cov_37.349546,36140,36721,-,gspG,1-582/582,===============,0/0,100,98.97,vfdb,WP_000865310,(gspG) general secretion pathway protein G [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_6_length_119765_cov_37.349546,36745,37950,-,gspF,1-1206/1206,===============,0/0,100,98.59,vfdb,WP_001112089,(gspF) general secretion pathway protein F [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_6_length_119765_cov_37.349546,86631,88343,+,pilB,1-1713/1713,===============,0/0,100,99.07,vfdb,WP_001274990,(pilB) type IV-A pilus assembly ATPase PilB [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_6_length_119765_cov_37.349546,88373,89599,+,pilC,1-1227/1227,===============,0/0,100,99.51,vfdb,WP_000279216,(pilC) type II secretion system F family protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_6_length_119765_cov_37.349546,89599,90459,+,gspO/pilD,1-861/861,===============,0/0,100,98.14,vfdb,WP_001152285,(gspO/pilD) A24 family peptidase [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_7_length_115362_cov_27.475741,106669,109845,+,vgrG/tssI,1-3177/3177,===============,0/0,100,100,vfdb,WP_000934999,(vgrG/tssI) type VI secretion system tip protein VgrG [T6SS (VF1337) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_8_length_110627_cov_34.696244,96932,97447,-,fimT,1-516/516,===============,0/0,100,100,vfdb,WP_000477147,(fimT) GspH/FimT family pseudopilin [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU],
/home/kien1211/Downloads/fasta/ERR5770787.fasta,NODE_8_length_110627_cov_34.696244,97829,98899,+,ompA,1-1071/1071,===============,0/0,100,100,vfdb,WP_000777882,(ompA) outer membrane protein OmpA [OmpA (VF0464) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU],
